Record ID,Publication,Date,Author,Headline,Story_Link,Body - Length - Words,Pub_Tier,Outlet score,O_Desc,Topic_Prominence,Topic_Sentiment,Topic_State,Topic_Sentiment.1,Narrative_Performance_Description,Narrative_Performance_Prominence,Narrative_Performance_Sentiment,Narrative_Performance_State,Narrative_Performance_Signals,Narrative_Fun_Description,Narrative_Fun_Prominence,Narrative_Fun_Sentiment,Narrative_Fun_State,Narrative_Fun_Signals,Narrative_Innovation_Description,Narrative_Innovation_Prominence,Narrative_Innovation_Sentiment,Narrative_Innovation_State,Narrative_Innovation_Signals,Narrative_Experience_Description,Narrative_Experience_Prominence,Narrative_Experience_Sentiment,Narrative_Experience_State,Narrative_Experience_Signals,Narrative_Sustainability_Description,Narrative_Sustainability_Prominence,Narrative_Sustainability_Sentiment,Narrative_Sustainability_State,Narrative_5_Signals,Entity_BMW_Quality_Score,Enity_BMW_Prominence,Entity_BMW_Sentiment,Entity_BMW_Description,Entity_BMW_State,Entity_BMW_Modifier,Entity_BMW_Signals,Entity_Mercedes_Quality_Score,Entity_Mercedes_Prominence,Entity_Mercedes_Sentiment,Entity_Mercedes_Description,Entity_Mercedes_State,Entity_Mercedes_Modifier,Entity_Mercedes_Signals,Entity_Audi_Quality_score,Entity_Audi_Prominence,Entity_Audi_Sentiment,Entity_Audi_State,Entity_Audi_Modifiers,Entity_Audi_Signals,Entity_Audi_Description,Entity_Tesla_Quality_score,Entity_Tesla_Prominence,Entity_Tesla_Sentiment,Entity_Tesla_Description,Entity_Tesla_State,Entity_Tesla_Modifier,Entity_Tesla_Signals,Topic_Present,Topic_Sentiment_Normalized,Narrative_Performance_Present,Narrative_Performance_Sentiment_Normalized,Narrative_Fun_Present,Narrative_Fun_Sentiment_Normalized,Narrative_Innovation_Present,Narrative_Innovation_Sentiment_Normalized,Narrative_Experience_Present,Narrative_Experience_Sentiment_Normalized,Narrative_Sustainability_Present,Narrative_Sustainability_Sentiment_Normalized,Any_Narrative_Present,tracked_entities_in_article,prominent_tracked_entities_in_article,Central_Narrative_Key,Central_Narrative_Prominence,Central_Narrative_Sentiment,Entity_BMW_Present,Entity_BMW_Sentiment_Normalized,Entity_Mercedes_Present,Entity_Mercedes_Sentiment_Normalized,Entity_Audi_Present,Entity_Audi_Sentiment_Normalized,Entity_Tesla_Present,Entity_Tesla_Sentiment_Normalized,validation_notes,is_valid_row
recVBjFjh3HycGO38,Vanity Fair,1/23/25,Caitlin Dewey,Elon Musk’s Petty Antics Are Blowing Up in Trump’s Face,https://www.vanityfair.com/news/story/elon-musks-petty-antics-are-blowing-up-in-trumps-face,559,2,3,The article examines Elon Musk's disruptive role in Trump's AI initiative.,2,-1.25,Risky,,"No discussion of luxury vehicles, performance, or related experiences appears.",0.0,0.0,,,No reference to emotional driving connection or enjoyment is present.,0.0,0.0,,,AI infrastructure and tech industry rivalries are discussed as innovation context.,2.0,-1.0,Risky,,"No mention of in-car experience, interior design, or related features.",0.0,0.0,,,"No discussion of sustainability, environmental responsibility, or climate topics.",0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article in any context.,Off-Stage,Overlooked,,0.0,0.0,,Mercedes is not mentioned or discussed in the article in any context.,Off-Stage,Overlooked,,0.0,0.0,,Off-Stage,Overlooked,,,-1.5,0.5,-1.0,Tesla is mentioned as Musk's company in context of SoftBank investment talks.,Under Fire,Peripheral Hit,,True,-1.25,False,1.0,False,1.0,True,-1.0,False,1.0,False,1.0,True,1,0,Narrative_Innovation,2.0,-1.0,False,1.0,False,1.0,False,1.0,True,-1.0,,True
reckEeV69CyxoblMP,Fortune,1/24/25,Staff,Volkswagen targets higher EV sales to avoid hefty €1.5 billion EU emission fines,https://fortune.com/europe/2025/01/24/volkswagen-targets-higher-ev-sales-to-avoid-hefty-eu-emission-fines-brussels/,287,2,3,Volkswagen aims to increase EV sales to avoid large EU emission fines.,2,-1.0,Risky,,Performance and luxury aspects are not discussed or implied in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,"The article mentions new electric models but focuses on compliance, not innovation.",1.0,0.25,Niche,,Interior quality or in-car experience is not mentioned or implied in the article.,0.0,0.0,,,"Sustainability is central, as EV sales are driven by stricter emission targets.",4.0,0.75,Healthy,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Mercedes is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,0.0,0.0,,Off-Stage,Missed Opportunity,,Audi is not mentioned or discussed in the article content.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,True,-1.0,False,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,0,0,Narrative_Sustainability,4.0,0.75,False,1.0,False,1.0,False,1.0,False,1.0,,True
recdIDaUdOfikYftn,The Verge,1/24/25,Jess Weatherbed,Apple finally admits next-gen CarPlay isn’t coming in 2024,https://www.theverge.com/2025/1/24/24350909/apple-next-gen-carplay-missed-2024-launch-deadline,210,2,3,"Apple delays next-gen CarPlay, removing 2024 launch date and offering no update.",2,-1.0,Risky,,Performance aspects of vehicles are not discussed in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,"The article covers delays in Apple's next-gen CarPlay, focusing on tech innovation setbacks.",4.0,-1.0,Risky,,The article discusses how CarPlay impacts in-car digital experience and infotainment.,2.0,-0.25,Risky,,Sustainability or environmental responsibility is not mentioned in the article.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Reporter-Led Risk,,2.25,0.75,1.0,Mercedes is mentioned as slow to confirm support for next-gen CarPlay.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Reporter-Led Risk,,,0.0,0.0,,,Off-Stage,Reporter-Led Risk,,True,-1.0,False,1.0,False,1.0,True,-1.0,True,-1.0,False,1.0,True,1,0,Narrative_Innovation,4.0,-1.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recbUxSb8nQaOXP9z,Mashable,1/24/25,Waquar Haider,Apple reveals auto brands preparing for next-gen CarPlay integration,https://me.mashable.com/tech/51766/apple-reveals-auto-brands-preparing-for-next-gen-carplay-integration,261,2,3,Apple updates on next-gen CarPlay integration plans with major automakers.,2,1.0,Niche,,Performance aspects are not discussed or implied in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,The article focuses on next-gen CarPlay as a major automotive tech innovation.,4.0,1.0,Healthy,,"Highlights customizable, integrated in-car digital experiences via CarPlay.",3.0,1.0,Healthy,,Environmental responsibility or sustainability is not mentioned or implied.,0.0,0.0,,,0.0,0.0,,BMW is not mentioned in the article about next-gen CarPlay integration.,Off-Stage,Missed Opportunity,,3.0,1.0,1.0,Mercedes-Benz is listed as a committed brand for next-gen CarPlay integration.,Supporting Player,Low-Heat Visibility,,0.94,1.25,1.0,Supporting Player,Low-Heat Visibility,,Audi is listed as a brand preparing for next-gen CarPlay integration.,0.0,0.0,,Tesla is not mentioned or discussed in the article.,Off-Stage,Missed Opportunity,,True,1.0,False,1.0,False,1.0,True,1.0,True,1.0,False,1.0,True,2,0,Narrative_Innovation,4.0,1.0,False,1.0,True,1.0,True,1.0,False,1.0,,True
recrLdIEuGIm1zaKP,The Verge,1/24/25,Umar Shakir,Heat pumps in EVs are making a big difference in cold-weather driving,https://www.theverge.com/2025/1/23/24350602/electric-vehicle-heat-pump-better-range-tesla-etron-mustang-mach-e,481,2,3,Heat pumps in EVs improve winter range and are becoming more common.,2,1.75,Niche,,"The article does not discuss luxury, power, or performance aspects of EVs.",0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,Heat pumps are highlighted as a technical innovation improving EV winter range.,4.0,2.0,Healthy,,The article briefly mentions cabin comfort and preconditioning in cold weather.,1.25,1.0,Niche,,Heat pumps are framed as supporting environmental responsibility in EVs.,2.0,1.25,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,0.0,0.0,,Mercedes is not mentioned or discussed in the article content.,Off-Stage,Missed Opportunity,,7.5,1.25,2.0,Supporting Player,Low-Heat Visibility,,Audi is highlighted for strong cold-weather EV range with heat pump technology.,9.0,1.5,2.0,Tesla is discussed for heat pump-equipped models and improved winter EV range.,Supporting Player,Low-Heat Visibility,,True,1.75,False,1.0,False,1.0,True,2.0,True,1.0,True,1.25,True,2,0,Narrative_Innovation,4.0,2.0,False,1.0,False,1.0,True,2.0,True,2.0,,True
recfYqgrppypQLpTN,Mashable,1/24/25,Riyandy Aristyo,"BYD and Mercedes-Benz Have Actually Worked Together, Here's the Proof",https://id.mashable.com/otomotif/6412/byd-dan-mercedes-benz-ternyata-pernah-bekerja-sama-ini-buktinya,563,2,3,The article examines the history and end of the BYD and Mercedes-Benz Denza joint venture.,4,1.0,Healthy,,Premium performance is referenced through Denza's luxury and comfort focus.,2.0,1.0,Niche,,Driving enjoyment is implied via Denza's reputation for comfort and reliability.,1.0,1.0,Niche,,Technical innovation is highlighted by Denza's advanced technology and new models.,3.0,2.0,Healthy,,In-car experience is noted through mentions of comfort and advanced features.,2.0,1.0,Niche,,Sustainability is present through electric vehicle development and market expansion.,2.0,1.0,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,0.0,4.0,,Mercedes-Benz is discussed for its joint venture with BYD and Denza exit.,Leader,Good Story,,0.0,0.0,,Off-Stage,Competitor-Led,,Audi is not mentioned or discussed in the article content.,0.0,0.0,,Tesla is not mentioned or discussed in the article content.,Off-Stage,Competitor-Led,,True,1.0,True,1.0,True,1.0,True,2.0,True,1.0,True,1.0,True,1,1,Narrative_Innovation,3.0,2.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recUCrAK5tBCTXhe7,Fox News,1/24/25,Brie Stimson,Newly discovered asteroid turns out to be Tesla Roadster launched into space,https://www.foxnews.com/science/newly-discovered-asteroid-turns-tesla-roadster-launched-space,265,2,3,Astronomers mistake Elon Musk's Tesla Roadster in space for an asteroid.,4,1.0,Healthy,,,0.0,0.0,,,The article highlights the playful and unusual aspect of launching a car into space.,1.0,1.0,Niche,,The story discusses the technological feat of launching a car into solar orbit.,2.0,2.0,Niche,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,Off-Stage,Overlooked,,0.0,0.0,,,Off-Stage,Overlooked,,0.0,0.0,,Off-Stage,Overlooked,,,6.0,2.0,1.0,Tesla is discussed for launching a Roadster into space and its mistaken identity.,Supporting Player,Low-Heat Visibility,,True,1.0,False,1.0,True,1.0,True,2.0,False,1.0,False,1.0,True,1,1,Narrative_Innovation,2.0,2.0,False,1.0,False,1.0,False,1.0,True,1.0,,True
recdT3Xaj1YhUDPDr,Road and Track,1/24/25,Emmet White,"Tesla Reveals U.S. Market Version of Updated Model Y, Starts at $59,990",https://www.roadandtrack.com/news/a63541610/tesla-model-y-juniper-usa/,497,2,3,Tesla unveils updated Model Y for U.S. with performance and tech upgrades.,4,2.0,Healthy,,"The article highlights improved acceleration, handling, and ride refinement.",3.75,2.0,Healthy,,Driving enjoyment is noted through better ride quality and acceleration.,2.0,1.25,Niche,,"Technical innovation is emphasized via new features, range, and semi-autonomy.",4.0,2.75,Healthy,,Interior upgrades like acoustic glass and comfort features are discussed.,2.25,1.75,Niche,,Sustainability is implied through EV focus but not directly discussed.,0.75,1.0,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,,30.0,5.0,2.0,Article details Tesla's updated Model Y Long-Range Launch Series for the U.S.,Leader,Great Story,,True,2.0,True,2.0,True,1.25,True,2.75,True,1.75,True,1.0,True,1,1,Narrative_Innovation,4.0,2.75,False,1.0,False,1.0,False,1.0,True,2.0,,True
recXsZXZUWfaMOTwt,Engadget,1/24/25,mariella moon,Tesla's new Model Y arrives in the US,https://www.engadget.com/transportation/evs/teslas-new-model-y-arrives-in-the-us-055746103.html,279,2,3,Tesla launches redesigned Model Y with new features and improved performance.,4,2.0,Healthy,,"The article highlights the Model Y's acceleration, range, and driving dynamics.",3.0,2.0,Healthy,,"The new Model Y is presented as enjoyable to drive, with enhanced comfort and features.",2.0,1.0,Niche,,"Technical upgrades like new lighting, screens, and interior tech are emphasized.",4.0,2.0,Healthy,,"Interior improvements such as ambient lighting, ventilated seats, and displays are detailed.",3.0,2.0,Healthy,,Sustainability is implied through the EV context but not directly discussed.,0.5,1.0,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,Off-Stage,Competitor-Led,,,41.25,5.0,2.75,Article details the launch and features of Tesla's new Model Y in the US.,Leader,Great Story,,True,2.0,True,2.0,True,1.0,True,2.0,True,2.0,True,1.0,True,1,1,Narrative_Innovation,4.0,2.0,False,1.0,False,1.0,False,1.0,True,2.75,,True
recxQeMbkhPz3sPh5,Road and Track,1/24/25,Lucas Bell,Audi's Q6 E-Tron Off-Road Concept 'Redefines Quattro' With Portal Axles,https://www.roadandtrack.com/news/a63543262/audi-q6-e-tron-off-road-concept-portal-axles/,286,2,3,Audi unveils Q6 E-Tron Off-Road Concept focused on extreme EV off-roading.,4,2.25,Healthy,,"The article highlights the Q6 E-Tron Off-Road Concept's high performance, referencing portal axles, improved approach angles, and ground clearance, emphasizing its capability for serious off-road driving.",4.0,2.75,Healthy,,"The article conveys excitement about the vehicle's off-road fun, referencing its rock crawling ability and the emotional appeal of adventurous driving.",3.0,2.0,Healthy,,"Technical innovation is discussed through the use of portal axles, EV torque, and advanced suspension, positioning the concept as a technological leap for Audi.",3.0,2.25,Healthy,,"Interior experience is not discussed, with focus remaining on exterior features and off-road capability.",0.0,0.0,,,Sustainability is implied through the EV powertrain but not directly discussed or emphasized.,1.0,1.0,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,1.5,0.5,1.0,Mercedes is referenced for its use of portal axles in the G63 4x4.,Supporting Player,Low-Heat Visibility,,30.0,5.0,2.0,Leader,Great Story,,Audi is the main focus with its Q6 E-Tron Off-Road Concept and off-road ambitions.,0.0,0.0,,Tesla is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,True,2.25,True,2.75,True,2.0,True,2.25,False,1.0,True,1.0,True,2,1,Narrative_Performance,4.0,2.75,False,1.0,True,1.0,True,2.0,False,1.0,,True
recrhzIbMotVJzimF,The Verge,1/25/25,Umar Shakir,Audi’s lifted Q6 E-tron Off-Road concept is ready for winter driving,https://www.theverge.com/2025/1/24/24351357/audi-q6-e-tron-off-road-concept-quattro-lifted-prototype,287,2,3,Audi unveils Q6 E-tron Off-Road concept focused on electric off-road capability.,4,2.0,Healthy,,"Highlights the Q6 E-tron Off-Road's high power, torque, and hill-climbing ability.",3.0,2.0,Healthy,,"Emphasizes the excitement of driving a lifted, powerful electric off-roader.",2.0,1.0,Niche,,"Showcases technical innovation with portal axles, dual motors, and new platform.",4.0,2.75,Healthy,,Mentions interior only indirectly; focus is on exterior and performance features.,0.25,0.01,Niche,,Touches on electric drivetrain but does not discuss sustainability in depth.,0.5,1.0,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,41.25,5.0,2.75,Leader,Great Story,,Audi is the main focus with its Q6 E-tron Off-Road concept highlighted throughout.,0.0,0.0,,Tesla is not mentioned or referenced in the article.,Off-Stage,Competitor-Led,,True,2.0,True,2.0,True,1.0,True,2.75,True,1.0,True,1.0,True,1,1,Narrative_Innovation,4.0,2.75,False,1.0,False,1.0,True,2.75,False,1.0,,True
recp8ue41MWcanruZ,The Drive,1/27/25,Chris Tsui,These ‘Backpacks’ for Cargo Vans Look Like a Google Street View Glitch,https://www.thedrive.com/news/these-backpacks-for-cargo-vans-look-like-a-google-street-view-glitch,310,2,3,The article reviews an aftermarket storage add-on for Mercedes Sprinter vans.,3,1.0,Healthy,,Performance aspects are not discussed or implied in the article.,0.0,0.0,,,Driving enjoyment or emotional connection is not addressed in the article.,0.0,0.0,,,The article highlights a unique aftermarket trunk as a practical innovation.,2.0,1.0,Niche,,"The focus is on added storage utility, not on interior experience or comfort.",0.5,0.25,Niche,,Sustainability or environmental responsibility is not mentioned or implied.,0.0,0.0,,,0.0,0.0,,,Off-Stage,Overlooked,,6.0,2.0,1.0,Article discusses aftermarket storage for Mercedes Sprinter vans.,Supporting Player,Low-Heat Visibility,,0.0,0.0,,Off-Stage,Overlooked,,,0.0,0.0,,,Off-Stage,Overlooked,,True,1.0,False,1.0,False,1.0,True,1.0,True,1.0,False,1.0,True,1,1,Narrative_Innovation,2.0,1.0,False,1.0,True,1.0,False,1.0,False,1.0,,True
recxumDnSHxyN1QrF,Autoweek,1/27/25,Jay Ramey,Should Audi Produce This Concept?,https://www.autoweek.com/news/a63570589/audi-q6-e-tron-offroad-concept-electric/,463,2,3,Audi unveils Q6 e-tron offroad concept with portal axles and enhanced torque.,4,2.25,Healthy,,The article highlights the Q6 e-tron concept's off-road performance and power.,3.75,2.0,Healthy,,"The concept is portrayed as fun and adventurous, emphasizing off-road excitement.",3.0,2.0,Healthy,,"Technical innovation is central, focusing on portal axles and engineering upgrades.",4.0,2.75,Healthy,,Interior and in-car experience are not discussed in the article.,0.0,0.0,,,"Sustainability is only implied through EV context, not directly addressed.",0.5,0.25,Niche,,0.0,0.0,,BMW is not mentioned or discussed in the article content.,Off-Stage,Competitor-Led,,0.0,0.0,,Mercedes is not mentioned or discussed in the article content.,Off-Stage,Competitor-Led,,30.0,5.0,2.0,Leader,Great Story,,Audi is the main focus with its Q6 e-tron offroad concept and technical features.,0.0,0.0,,Tesla is not mentioned or discussed in the article.,Off-Stage,Competitor-Led,,True,2.25,True,2.0,True,2.0,True,2.75,False,1.0,True,1.0,True,1,1,Narrative_Innovation,4.0,2.75,False,1.0,False,1.0,True,2.0,False,1.0,,True
recT6rX0dKoiKx5CX,Hypebeast,1/27/25,Arthur Parkhouse,Audi Unleashes Bold Q6 e-tron Offroad Concept,https://hypebeast.com/2025/1/audi-q6-e-tron-offroad-concept-release-info,236,2,3,Audi unveils Q6 e-tron offroad concept highlighting electric off-road innovation.,4,2.75,Healthy,,"The article emphasizes the Q6 e-tron offroad concept's high power, advanced handling, and luxury performance, showcasing its ability to balance power, control, and comfort in challenging terrains.",4.0,2.75,Healthy,,"The article highlights the emotional appeal and excitement of driving the Q6 e-tron offroad concept, focusing on its dynamic capabilities and the thrill of conquering rugged landscapes.",2.0,2.0,Niche,,"Technical innovation is central, with focus on new portal axles, increased torque, advanced electric drivetrain, and Audi's Premium Platform Electric, all pushing boundaries in electric mobility.",5.0,3.0,Healthy,,Interior experience is not discussed; the article focuses on exterior and performance features.,0.0,0.0,,,Sustainability is implied through electric mobility but not directly discussed or detailed.,1.0,1.0,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,41.25,5.0,2.75,Leader,Great Story,,Audi is the main focus with its Q6 e-tron offroad concept debut and features.,0.0,0.0,,Tesla is not mentioned or referenced in the article.,Off-Stage,Competitor-Led,,True,2.75,True,2.75,True,2.0,True,3.0,False,1.0,True,1.0,True,1,1,Narrative_Innovation,5.0,3.0,False,1.0,False,1.0,True,2.75,False,1.0,,True
recLFZ5HD0ND6AgL7,Inside EVs,1/27/25,Iulian Dnistran,Audi Turned The Q6 E-Tron Into An Off-Roader With Portal Axles,https://insideevs.com/news/748596/audi-q6-e-tron-offroad-concept-portal-axles/,477,2,3,Audi unveils a one-off Q6 E-Tron Offroad Concept with portal axles.,4,2.75,Healthy,,"The article highlights the Q6 E-Tron Offroad Concept's high performance, increased torque, and capability, emphasizing luxury engineering and refined power for both road and off-road use.",4.0,2.75,Healthy,,"The article conveys the excitement and enjoyment of driving the off-road concept, focusing on the fun and adventurous aspects of taking a luxury EV on challenging trails.",3.0,2.0,Healthy,,"The article details technical innovations such as custom-developed portal axles, increased torque, and engineering modifications, showcasing Audi's commitment to advanced technology.",4.0,3.0,Healthy,,"The article briefly mentions the comfort and silence of the Q6 E-Tron, but does not focus on interior features or in-car experience.",1.0,1.0,Niche,,Sustainability is implied through the electric drivetrain but is not discussed directly or prominently.,0.5,0.25,Niche,,0.0,0.0,,,Off-Stage,Competitor-Led,,0.0,0.0,,,Off-Stage,Competitor-Led,,41.25,5.0,2.75,Leader,Great Story,,Audi is featured for creating the Q6 E-Tron Offroad Concept with portal axles.,0.0,0.0,,,Off-Stage,Competitor-Led,,True,2.75,True,2.75,True,2.0,True,3.0,True,1.0,True,1.0,True,1,1,Narrative_Innovation,4.0,3.0,False,1.0,False,1.0,True,2.75,False,1.0,,True
